OrderID,OrderDateKey,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,NetRevenue,COGS,Profit,PaymentMethod,PromoCode,ShipDays,ShipMode,ReturnedFlag
O0004710,20250829,C01289,P0159,S008,2,660,0.038,1320,1320,800,520,UPI,NONE,0,Express,0
O0004711,20251015,C01352,P0011,S038,5,430,0.0058,2150,2150,1400,750,Debit Card,NONE,2,Express,0
O0004712,20250119,C00849,P0169,S025,1,3060,0.0109,3060,3060,2090,970,UPI,NONE,5,Standard,0
O0004713,20250619,C01209,P0059,S042,2,40,0,80,80,40,40,Credit Card,NONE,5,Standard,0
O0004714,20250615,C01787,P0014,S039,1,960,0.0363,960,960,580,380,Net Banking,NONE,2,Express,0
O0004715,20250325,C01660,P0049,S004,1,1060,0,1060,1060,700,360,Net Banking,NONE,4,Standard,0
O0004716,20251021,C01781,P0090,S041,1,140,0.0424,140,140,100,40,Wallet,NONE,5,Standard,0
O0004717,20251031,C00595,P0021,S003,2,20,0.1302,40,40,20,20,UPI,BANK10,3,Standard,0
O0004718,20250130,C01399,P0054,S036,2,520,0.0708,1040,1040,680,360,UPI,NONE,2,Express,0
O0004719,20250907,C00319,P0054,S017,1,510,0.0927,510,510,340,170,Debit Card,NONE,6,Standard,0
O0004720,20251111,C00607,P0030,S016,2,280,0.0256,560,560,400,160,Net Banking,NONE,3,Standard,0
O0004721,20250416,C02434,P0088,S037,1,130,0.1537,130,130,90,40,Net Banking,CLEARANCE20,0,Express,0
O0004722,20250819,C00107,P0005,S013,1,530,0.1104,530,530,410,120,Credit Card,BULK5,3,Standard,0
O0004723,20250816,C01165,P0046,S041,1,80,0.1409,80,80,70,10,Cash,NONE,4,Standard,0
O0004724,20250107,C01233,P0026,S002,1,510,0.0547,510,510,350,160,Credit Card,NONE,5,Standard,0
O0004725,20251026,C00581,P0006,S008,1,120,0.1152,120,120,90,30,UPI,FESTIVE15,4,Standard,0
O0004726,20251001,C00126,P0087,S017,5,29350,0.0854,146750,146750,102750,44000,UPI,NEWUSER10,4,Standard,0
O0004727,20250409,C00322,P0161,S013,4,50,0.088,200,200,160,40,Wallet,NEWUSER10,2,Express,0
O0004728,20250425,C01827,P0063,S040,3,3500,0.0351,10500,10500,6360,4140,UPI,NONE,6,Standard,0
O0004729,20251008,C01484,P0118,S041,1,37720,0.1475,37720,0,30310,-30310,Cash,BULK5,3,Standard,1
O0004730,20251020,C01394,P0027,S019,2,300,0.156,600,600,480,120,Credit Card,FESTIVE15,5,Standard,0
O0004731,20250127,C00370,P0128,S026,4,490,0.1049,1960,1960,1400,560,UPI,FESTIVE15,5,Standard,0
O0004732,20250512,C01362,P0123,S016,1,30,0.1077,30,30,20,10,Net Banking,NONE,4,Standard,0
O0004733,20250817,C00458,P0074,S019,1,25390,0,25390,25390,17710,7680,Debit Card,NONE,3,Standard,0
O0004734,20250216,C00781,P0049,S016,1,1030,0.0294,1030,1030,700,330,Cash,NONE,5,Standard,0
O0004735,20251231,C02381,P0104,S011,3,23070,0.0181,69210,69210,49110,20100,UPI,NONE,3,Standard,0
O0004736,20250318,C01119,P0109,S032,1,560,0,560,560,360,200,UPI,NONE,4,Standard,0
O0004737,20251113,C00073,P0127,S006,5,27290,0.1279,136450,136450,92450,44000,UPI,FESTIVE15,4,Standard,0
O0004738,20250124,C01486,P0036,S014,1,27010,0.0539,27010,27010,19310,7700,Credit Card,NEWUSER10,3,Standard,0
O0004739,20251116,C00468,P0065,S005,1,490,0.0696,490,490,310,180,Net Banking,NONE,5,Standard,0
O0004740,20250115,C00013,P0149,S021,1,20,0.0594,20,20,10,10,UPI,NEWUSER10,4,Standard,0
O0004741,20250906,C01679,P0150,S031,1,5330,0.2608,5330,5330,4700,630,Credit Card,CLEARANCE20,3,Standard,0
O0004742,20250512,C01584,P0147,S024,4,33490,0.0418,133960,133960,104760,29200,UPI,NONE,4,Standard,0
O0004743,20250618,C00543,P0140,S033,2,270,0.1301,540,540,420,120,Credit Card,FESTIVE15,2,Express,0
O0004744,20250209,C01853,P0015,S026,2,540,0.0772,1080,1080,720,360,Cash,BULK5,3,Standard,0
O0004745,20250905,C00455,P0052,S017,1,43320,0.0567,43320,43320,34160,9160,Net Banking,NONE,3,Standard,0
O0004746,20250816,C01255,P0051,S042,2,570,0.0561,1140,1140,680,460,Credit Card,NONE,4,Standard,0
O0004747,20250428,C01392,P0060,S028,5,720,0,3600,3600,2650,950,Credit Card,NONE,4,Standard,0
O0004748,20250622,C00282,P0088,S002,2,120,0.168,240,240,180,60,UPI,FESTIVE15,2,Express,0
O0004749,20250721,C01740,P0034,S008,1,260,0.119,260,260,180,80,Cash,BANK10,2,Express,0
O0004750,20250909,C01260,P0142,S031,2,3460,0.0732,6920,6920,5400,1520,Cash,NEWUSER10,5,Standard,0
O0004751,20250716,C01077,P0091,S001,1,520,0.0723,520,520,370,150,UPI,NEWUSER10,6,Standard,0
O0004752,20250122,C01844,P0015,S008,1,510,0.1286,510,510,360,150,Net Banking,BANK10,7,Standard,0
O0004753,20250718,C01954,P0147,S005,3,32230,0.0778,96690,96690,78570,18120,Cash,NONE,3,Standard,0
O0004754,20250508,C01234,P0057,S037,1,180,0,180,180,110,70,Wallet,NONE,2,Express,0
O0004755,20250531,C02039,P0102,S005,1,34440,0.0691,34440,34440,22420,12020,Debit Card,NONE,2,Express,0
O0004756,20250516,C00132,P0076,S010,3,180,0,540,540,330,210,UPI,NONE,3,Standard,0
O0004757,20250509,C01558,P0064,S045,2,260,0.0446,520,520,380,140,UPI,NONE,1,Express,0
O0004758,20250328,C00697,P0060,S006,1,720,0.0049,720,720,530,190,UPI,NONE,2,Express,0
O0004759,20250501,C01445,P0074,S011,1,23960,0.0562,23960,23960,17710,6250,Credit Card,NEWUSER10,3,Standard,0
O0004760,20250918,C01563,P0013,S037,3,1040,0.1207,3120,3120,2040,1080,UPI,BANK10,1,Express,0
O0004761,20250324,C02041,P0125,S007,1,50,0.137,50,50,50,0,Cash,NEWUSER10,3,Standard,0
O0004762,20251005,C01395,P0117,S011,1,800,0.1674,800,800,730,70,UPI,CLEARANCE20,5,Standard,0
O0004763,20250610,C00038,P0093,S036,1,170,0.1218,170,170,110,60,Debit Card,BANK10,4,Standard,0
O0004764,20250811,C02446,P0160,S001,1,430,0.1064,430,430,270,160,Net Banking,NEWUSER10,4,Standard,0
O0004765,20250212,C01277,P0100,S017,1,22260,0.0391,22260,22260,15370,6890,Debit Card,NONE,2,Express,0
O0004766,20250317,C00306,P0070,S012,1,710,0.0239,710,710,450,260,UPI,NONE,1,Express,0
O0004767,20251126,C00322,P0110,S010,1,430,0.0416,430,430,300,130,Credit Card,NONE,5,Standard,0
O0004768,20251031,C00080,P0144,S018,3,470,0.021,1410,1410,1020,390,UPI,NONE,4,Standard,0
O0004769,20250126,C00554,P0133,S010,1,30180,0.0109,30180,30180,18940,11240,Credit Card,NONE,3,Standard,0
O0004770,20251126,C00669,P0103,S035,1,30,0.2051,30,30,30,0,UPI,CLEARANCE20,3,Standard,0
O0004771,20251102,C02373,P0113,S007,3,400,0.2846,1200,1200,1110,90,UPI,CLEARANCE20,2,Express,0
O0004772,20250220,C02033,P0177,S018,2,70,0.1303,140,140,120,20,Cash,FESTIVE15,4,Standard,0
O0004773,20250330,C00010,P0124,S004,1,20,0.1213,20,20,10,10,UPI,NEWUSER10,4,Standard,0
O0004774,20250306,C00843,P0127,S005,2,25700,0.1786,51400,51400,36980,14420,Net Banking,BANK10,4,Standard,0
O0004775,20251108,C00768,P0120,S031,1,21290,0.19,21290,21290,16520,4770,Net Banking,CLEARANCE20,2,Express,0
O0004776,20251108,C01126,P0173,S021,2,30,0.1011,60,60,40,20,UPI,BULK5,4,Standard,0
O0004777,20250920,C00386,P0167,S020,3,4570,0.1012,13710,13710,11160,2550,Cash,NEWUSER10,4,Standard,0
O0004778,20250402,C00670,P0063,S013,1,3340,0.0801,3340,3340,2120,1220,UPI,NONE,4,Standard,0
O0004779,20251203,C01427,P0133,S007,3,28070,0.0801,84210,84210,56820,27390,Debit Card,NONE,3,Standard,0
O0004780,20251106,C01299,P0118,S040,1,39550,0.1062,39550,39550,30310,9240,Credit Card,NONE,3,Standard,0
O0004781,20251114,C02111,P0099,S036,1,390,0.0322,390,390,270,120,UPI,NONE,3,Standard,0
O0004782,20250512,C02313,P0093,S021,1,180,0.0269,180,180,110,70,Wallet,NONE,3,Standard,0
O0004783,20250913,C00978,P0162,S001,1,210,0.1403,210,210,160,50,UPI,FESTIVE15,1,Express,0
O0004784,20250904,C02038,P0165,S041,4,220,0.1639,880,880,800,80,UPI,NEWUSER10,3,Standard,0
O0004785,20250225,C02093,P0163,S020,4,20,0.0344,80,80,80,0,UPI,NONE,3,Standard,0
O0004786,20250801,C00865,P0055,S009,1,280,0.0042,280,280,180,100,Net Banking,NONE,6,Standard,0
O0004787,20250720,C01101,P0064,S006,1,270,0,270,270,190,80,UPI,NONE,1,Express,0
O0004788,20250802,C01569,P0017,S045,4,70,0.01,280,280,200,80,UPI,NONE,1,Express,0
O0004789,20250505,C02273,P0145,S002,1,100,0.0022,100,100,80,20,UPI,NONE,2,Express,0
O0004790,20250902,C01936,P0124,S017,2,20,0.0541,40,40,20,20,Wallet,NONE,4,Standard,0
O0004791,20251120,C02118,P0177,S025,1,70,0.0828,70,70,60,10,UPI,NEWUSER10,3,Standard,0
O0004792,20250809,C01984,P0133,S014,1,28590,0.063,28590,28590,18940,9650,Debit Card,NONE,0,Express,0
O0004793,20251115,C00448,P0038,S007,1,10,0,10,10,10,0,UPI,NONE,1,Express,0
O0004794,20251009,C00535,P0054,S029,2,560,0,1120,1120,680,440,UPI,NONE,5,Standard,0
O0004795,20250425,C02213,P0072,S004,4,14360,0.1356,57440,57440,47320,10120,Cash,FESTIVE15,6,Standard,0
O0004796,20250926,C01122,P0137,S044,2,450,0.145,900,900,760,140,UPI,FESTIVE15,4,Standard,0
O0004797,20250903,C00482,P0075,S022,1,30,0.0474,30,30,20,10,Credit Card,NONE,3,Standard,0
O0004798,20251211,C00747,P0175,S034,1,170,0.3064,170,170,130,40,Cash,CLEARANCE20,4,Standard,0
O0004799,20250504,C01226,P0110,S038,3,430,0.0376,1290,1290,900,390,UPI,NONE,2,Express,0
O0004800,20250301,C01390,P0067,S036,1,100,0.0925,100,100,80,20,Net Banking,NEWUSER10,5,Standard,0
O0004801,20250905,C00491,P0174,S022,1,750,0.0235,750,750,490,260,Credit Card,NONE,6,Standard,0
O0004802,20250819,C00630,P0098,S004,1,130,0.155,130,130,100,30,Net Banking,BANK10,2,Express,0
O0004803,20250813,C00967,P0056,S004,2,25220,0.0224,50440,50440,30440,20000,Credit Card,NONE,4,Standard,0
O0004804,20250928,C00535,P0071,S017,1,640,0.0454,640,640,470,170,UPI,NONE,2,Express,0
O0004805,20250706,C02465,P0136,S014,1,3170,0.1287,3170,3170,2230,940,UPI,NEWUSER10,4,Standard,0
O0004806,20250112,C00051,P0016,S040,2,170,0.0625,340,340,220,120,UPI,NEWUSER10,3,Standard,0
O0004807,20251117,C01913,P0141,S021,2,130,0.1036,260,260,180,80,Net Banking,BULK5,2,Express,0
O0004808,20250412,C00733,P0020,S045,1,450,0.0478,450,450,300,150,Debit Card,NONE,4,Standard,0
O0004809,20250331,C01386,P0126,S013,1,460,0,460,460,320,140,UPI,NONE,1,Express,0
O0004810,20251025,C00770,P0130,S044,1,30,0,30,30,20,10,UPI,NONE,3,Standard,0
O0004811,20251019,C02339,P0106,S016,1,170,0.1219,170,170,130,40,Debit Card,BULK5,3,Standard,0
O0004812,20250704,C02432,P0034,S045,1,280,0.0283,280,280,180,100,Net Banking,NONE,4,Standard,0
O0004813,20250909,C00900,P0103,S023,1,40,0.0978,40,40,30,10,UPI,BANK10,4,Standard,0
O0004814,20250130,C00072,P0150,S001,1,6770,0.0609,6770,6770,4700,2070,Net Banking,NONE,3,Standard,0
O0004815,20250413,C00434,P0051,S043,2,590,0.014,1180,1180,680,500,UPI,NONE,5,Standard,0
O0004816,20250330,C01791,P0166,S010,2,150,0.1541,300,300,240,60,UPI,FESTIVE15,4,Standard,0
O0004817,20250603,C02073,P0025,S037,4,250,0.1188,1000,1000,640,360,Debit Card,NONE,5,Standard,0
O0004818,20250511,C00101,P0161,S037,1,50,0.0965,50,50,40,10,Cash,NEWUSER10,2,Express,0
O0004819,20250126,C00031,P0061,S010,3,80,0.2206,240,240,210,30,Credit Card,CLEARANCE20,4,Standard,0
O0004820,20250909,C01229,P0127,S026,3,29260,0.0647,87780,87780,55470,32310,Credit Card,NONE,6,Standard,0
O0004821,20250807,C02012,P0042,S036,1,740,0.013,740,740,570,170,UPI,NONE,1,Express,0
O0004822,20250519,C01918,P0112,S043,1,700,0.0607,700,700,560,140,UPI,NEWUSER10,1,Express,0
O0004823,20251121,C00055,P0118,S018,1,36590,0.1731,36590,36590,30310,6280,Credit Card,CLEARANCE20,6,Standard,0
O0004824,20250512,C02471,P0089,S019,2,970,0,1940,1940,1400,540,UPI,NONE,4,Standard,0
O0004825,20250213,C00711,P0154,S037,1,1940,0.0609,1940,1940,1610,330,UPI,NONE,2,Express,0
O0004826,20251106,C00573,P0164,S023,1,130,0,130,130,90,40,UPI,NONE,1,Express,0
O0004827,20250218,C00889,P0029,S028,1,320,0.0086,320,320,220,100,Credit Card,NONE,2,Express,0
O0004828,20250127,C01891,P0147,S006,1,34920,0.0008,34920,34920,26190,8730,UPI,NONE,0,Express,0
O0004829,20250623,C00797,P0119,S031,1,1810,0,1810,1810,1350,460,Debit Card,NONE,4,Standard,0
O0004830,20250731,C01618,P0095,S016,3,120,0.1195,360,360,240,120,UPI,BULK5,5,Standard,0
O0004831,20250413,C00609,P0022,S017,1,3260,0.1629,3260,3260,2330,930,Credit Card,BULK5,5,Standard,0
O0004832,20251103,C00295,P0109,S041,1,550,0.0102,550,550,360,190,UPI,NONE,0,Express,0
O0004833,20250412,C00271,P0069,S033,4,18600,0.0098,74400,74400,54640,19760,UPI,NONE,4,Standard,0
O0004834,20251218,C01098,P0007,S026,2,25060,0.1425,50120,50120,40860,9260,Credit Card,FESTIVE15,3,Standard,0
O0004835,20250822,C00008,P0032,S026,4,4180,0.1122,16720,16720,13160,3560,Net Banking,BANK10,4,Standard,0
O0004836,20250309,C01398,P0017,S039,3,60,0.1681,180,180,150,30,Cash,FESTIVE15,0,Express,0
O0004837,20250530,C01937,P0054,S028,1,560,0,560,560,340,220,Debit Card,NONE,3,Standard,0
O0004838,20250128,C01408,P0032,S010,1,4100,0.1289,4100,4100,3290,810,UPI,BANK10,1,Express,0
O0004839,20251105,C01143,P0155,S025,3,330,0.1856,990,990,750,240,UPI,CLEARANCE20,1,Express,0
O0004840,20250825,C00426,P0052,S029,1,36800,0.1988,36800,36800,34160,2640,UPI,FESTIVE15,6,Standard,0
O0004841,20250606,C00405,P0076,S003,1,170,0.0738,170,170,110,60,Cash,BANK10,6,Standard,0
O0004842,20250905,C00291,P0134,S006,2,490,0.0682,980,980,720,260,Net Banking,BANK10,4,Standard,0
O0004843,20250813,C00206,P0020,S022,1,430,0.0764,430,430,300,130,Debit Card,NEWUSER10,0,Express,0
O0004844,20250807,C01408,P0064,S026,1,270,0.0057,270,0,190,-190,UPI,NONE,2,Express,1
O0004845,20250526,C00697,P0036,S003,2,23180,0.188,46360,46360,38620,7740,Wallet,FESTIVE15,6,Standard,0
O0004846,20250509,C01656,P0094,S021,1,3680,0.1024,3680,3680,3110,570,Net Banking,NONE,3,Standard,0
O0004847,20250404,C00886,P0152,S008,1,1390,0.0596,1390,1390,1040,350,Debit Card,NONE,1,Express,0
O0004848,20251015,C00806,P0099,S031,2,390,0.0248,780,780,540,240,Net Banking,NONE,3,Standard,0
O0004849,20250622,C01154,P0074,S022,1,22620,0.1091,22620,22620,17710,4910,UPI,BULK5,3,Standard,0
O0004850,20250621,C00908,P0016,S005,3,180,0,540,540,330,210,Cash,NONE,1,Express,0
O0004851,20250920,C00253,P0169,S019,1,2770,0.1036,2770,2770,2090,680,UPI,NEWUSER10,2,Express,0
O0004852,20250713,C00064,P0084,S042,1,240,0.0515,240,240,190,50,Credit Card,BANK10,1,Express,0
O0004853,20251214,C02450,P0102,S003,3,35090,0.0517,105270,105270,67260,38010,Cash,NONE,7,Standard,0
O0004854,20250329,C00269,P0091,S019,1,440,0.2088,440,440,370,70,UPI,FESTIVE15,2,Express,0
O0004855,20250116,C00672,P0092,S007,3,60,0.1359,180,180,120,60,Debit Card,FESTIVE15,2,Express,0
O0004856,20250603,C01015,P0019,S041,3,130,0.0896,390,390,300,90,UPI,NEWUSER10,3,Standard,0
O0004857,20250714,C01104,P0083,S021,1,26930,0.1015,26930,26930,22270,4660,UPI,BANK10,4,Standard,0
O0004858,20251027,C01875,P0076,S029,1,160,0.1034,160,160,110,50,UPI,NONE,0,Express,0
O0004859,20250821,C01773,P0140,S044,1,280,0.0992,280,280,210,70,UPI,NONE,3,Standard,0
O0004860,20251209,C01516,P0078,S003,4,3520,0.1668,14080,14080,9960,4120,Debit Card,FESTIVE15,3,Standard,0
O0004861,20250201,C00776,P0151,S022,5,10,0.0246,50,0,50,-50,Debit Card,NONE,4,Standard,1
O0004862,20250716,C02383,P0118,S004,1,36770,0.169,36770,36770,30310,6460,UPI,CLEARANCE20,3,Standard,0
O0004863,20251030,C00207,P0023,S035,4,27090,0.1104,108360,108360,83480,24880,UPI,BULK5,2,Express,0
O0004864,20250703,C00777,P0160,S027,1,460,0.0439,460,460,270,190,Cash,NONE,3,Standard,0
O0004865,20250411,C00942,P0074,S020,2,25390,0,50780,50780,35420,15360,UPI,NONE,4,Standard,0
O0004866,20251008,C00875,P0127,S014,1,30020,0.0406,30020,30020,18490,11530,UPI,NONE,3,Standard,0
O0004867,20251116,C01383,P0051,S009,1,540,0.1021,540,540,340,200,Cash,BANK10,3,Standard,0
O0004868,20250405,C00128,P0136,S042,1,3430,0.0575,3430,3430,2230,1200,Debit Card,NONE,5,Standard,0
O0004869,20250721,C02105,P0162,S001,1,230,0.0502,230,230,160,70,Credit Card,NONE,5,Standard,0
O0004870,20251021,C00401,P0006,S006,1,120,0.077,120,120,90,30,Debit Card,NONE,2,Express,0
O0004871,20250225,C00920,P0133,S017,1,28790,0.0564,28790,28790,18940,9850,Credit Card,NONE,3,Standard,0
O0004872,20250105,C01453,P0135,S018,4,440,0.1265,1760,1760,1120,640,UPI,BULK5,4,Standard,0
O0004873,20250927,C02224,P0053,S042,2,3160,0,6320,6320,3560,2760,UPI,NONE,1,Express,0
O0004874,20251002,C01395,P0072,S015,1,16370,0.0147,16370,16370,11830,4540,UPI,NONE,3,Standard,0
O0004875,20250227,C01366,P0074,S015,1,23890,0.059,23890,23890,17710,6180,UPI,BULK5,4,Standard,0
O0004876,20250806,C00618,P0081,S011,3,130,0.0698,390,390,330,60,UPI,NONE,1,Express,0
O0004877,20250920,C01794,P0076,S017,1,180,0,180,180,110,70,Cash,NONE,5,Standard,0
O0004878,20251218,C01401,P0163,S013,1,20,0.0327,20,20,20,0,UPI,NONE,5,Standard,0
O0004879,20251022,C00076,P0168,S032,1,7130,0.1528,7130,7130,4790,2340,UPI,FESTIVE15,0,Express,0
O0004880,20250322,C01049,P0170,S036,4,10570,0.1551,42280,42280,36760,5520,UPI,BANK10,4,Standard,0
O0004881,20250730,C02240,P0086,S034,1,240,0.013,240,240,160,80,Credit Card,NONE,6,Standard,0
O0004882,20250925,C02146,P0126,S037,1,400,0.1226,400,400,320,80,UPI,CLEARANCE20,3,Standard,0
O0004883,20250409,C00534,P0004,S028,3,470,0,1410,1410,870,540,Debit Card,NONE,1,Express,0
O0004884,20250301,C01852,P0004,S031,2,450,0.04,900,900,580,320,UPI,BANK10,4,Standard,0
O0004885,20250609,C00815,P0132,S016,3,210,0.0676,630,630,450,180,UPI,NONE,2,Express,0
O0004886,20250920,C01904,P0120,S045,1,26290,0,26290,26290,16520,9770,UPI,NONE,4,Standard,0
O0004887,20250712,C01310,P0018,S043,5,31130,0.2077,155650,155650,135650,20000,UPI,FESTIVE15,4,Standard,0
O0004888,20250809,C00803,P0120,S003,3,23270,0.1147,69810,69810,49560,20250,UPI,NONE,1,Express,0
O0004889,20250901,C02400,P0114,S016,2,480,0.0214,960,960,720,240,UPI,NONE,4,Standard,0
O0004890,20251215,C00605,P0135,S032,5,460,0.073,2300,2300,1400,900,Credit Card,NONE,2,Express,0
O0004891,20250820,C00865,P0093,S014,1,170,0.0971,170,170,110,60,Debit Card,NONE,1,Express,0
O0004892,20250219,C02333,P0137,S024,1,510,0.0432,510,510,380,130,UPI,NONE,4,Standard,0
O0004893,20250527,C00552,P0138,S038,1,27200,0.1326,27200,27200,21820,5380,Wallet,BANK10,3,Standard,0
O0004894,20250304,C00494,P0108,S040,2,500,0.0334,1000,1000,580,420,Wallet,NONE,0,Express,0
O0004895,20251004,C02402,P0100,S043,2,21760,0.0607,43520,43520,30740,12780,UPI,NONE,4,Standard,0
O0004896,20251230,C01209,P0144,S030,3,410,0.1406,1230,1230,1020,210,Wallet,NEWUSER10,1,Express,0
O0004897,20251009,C02022,P0032,S044,1,4260,0.0962,4260,4260,3290,970,UPI,NONE,3,Standard,0
O0004898,20250331,C00223,P0177,S030,1,70,0.0708,70,70,60,10,Credit Card,NEWUSER10,3,Standard,0
O0004899,20250912,C01659,P0161,S024,1,50,0.043,50,50,40,10,Wallet,NONE,5,Standard,0
O0004900,20250108,C00260,P0097,S010,2,2900,0.002,5800,5800,3600,2200,Debit Card,NONE,4,Standard,0
O0004901,20250410,C01025,P0163,S040,2,20,0.1577,40,40,40,0,Cash,NEWUSER10,4,Standard,0
O0004902,20250421,C00508,P0130,S012,4,30,0.0959,120,120,80,40,Credit Card,NEWUSER10,4,Standard,0
O0004903,20250621,C01052,P0076,S009,4,180,0,720,720,440,280,UPI,NONE,3,Standard,0
O0004904,20250427,C00980,P0078,S035,1,4040,0.0438,4040,4040,2490,1550,UPI,NONE,5,Standard,0
O0004905,20250607,C02377,P0110,S041,1,370,0.1689,370,370,300,70,Wallet,FESTIVE15,4,Standard,0
O0004906,20250104,C01657,P0046,S044,1,90,0,90,90,70,20,UPI,NONE,5,Standard,0
O0004907,20251026,C00173,P0100,S035,2,21620,0.067,43240,43240,30740,12500,Debit Card,NONE,6,Standard,0
O0004908,20250525,C01218,P0074,S044,1,23350,0.0805,23350,23350,17710,5640,Wallet,NONE,5,Standard,0
O0004909,20251022,C01894,P0097,S018,1,2750,0.0533,2750,2750,1800,950,Cash,NONE,3,Standard,0
O0004910,20250122,C01232,P0074,S005,3,24690,0.0277,74070,74070,53130,20940,Net Banking,NONE,6,Standard,0
O0004911,20251113,C01503,P0017,S012,1,70,0.0547,70,70,50,20,UPI,NONE,2,Express,0
O0004912,20250817,C01283,P0130,S008,4,30,0.0311,120,120,80,40,Wallet,NONE,3,Standard,0
O0004913,20250326,C02422,P0089,S035,1,950,0.0196,950,950,700,250,UPI,NONE,4,Standard,0
O0004914,20251002,C01643,P0036,S020,5,28190,0.0125,140950,140950,96550,44400,UPI,NONE,3,Standard,0
O0004915,20251001,C01397,P0041,S020,2,5480,0.1681,10960,10960,9480,1480,Wallet,FESTIVE15,5,Standard,0
O0004916,20250923,C02356,P0093,S042,2,170,0.1,340,340,220,120,Net Banking,CLEARANCE20,3,Standard,0
O0004917,20251114,C00702,P0144,S045,1,410,0.1537,410,410,340,70,Wallet,CLEARANCE20,1,Express,0
O0004918,20251215,C01887,P0046,S007,1,80,0.1595,80,80,70,10,UPI,FESTIVE15,1,Express,0
O0004919,20250302,C01950,P0153,S039,2,170,0.0347,340,340,280,60,Debit Card,NONE,5,Standard,0
O0004920,20250414,C00926,P0144,S029,1,430,0.095,430,430,340,90,Net Banking,BULK5,2,Express,0
O0004921,20250115,C02465,P0004,S036,1,460,0.0308,460,460,290,170,Net Banking,NONE,3,Standard,0
O0004922,20250125,C00739,P0025,S043,4,260,0.0798,1040,1040,640,400,Net Banking,NONE,2,Express,0
O0004923,20250208,C02269,P0133,S016,3,28890,0.053,86670,86670,56820,29850,Credit Card,NONE,4,Standard,0
O0004924,20250910,C00047,P0100,S037,4,23170,0,92680,92680,61480,31200,UPI,NONE,3,Standard,0
O0004925,20250810,C00737,P0021,S033,2,20,0.0501,40,40,20,20,Credit Card,NONE,2,Express,0
O0004926,20250113,C00764,P0179,S030,2,130,0.1272,260,260,220,40,Net Banking,BULK5,1,Express,0
O0004927,20250603,C00866,P0002,S035,4,510,0.0339,2040,2040,1240,800,UPI,NONE,5,Standard,0
O0004928,20250210,C01092,P0073,S035,2,100,0.0415,200,200,120,80,UPI,NONE,3,Standard,0
O0004929,20250313,C01888,P0003,S019,1,250,0.0202,250,250,200,50,UPI,NONE,1,Express,0
O0004930,20250121,C01076,P0164,S042,1,130,0.0316,130,130,90,40,Debit Card,NONE,4,Standard,0
O0004931,20250712,C01496,P0084,S005,1,220,0.1041,220,220,190,30,UPI,NEWUSER10,4,Standard,0
O0004932,20250130,C00287,P0112,S009,1,680,0.096,680,680,560,120,Credit Card,NONE,3,Standard,0
O0004933,20251014,C00030,P0147,S034,2,34410,0.0155,68820,68820,52380,16440,Debit Card,NONE,3,Standard,0
O0004934,20251207,C00986,P0048,S021,4,160,0.0861,640,640,520,120,Credit Card,NEWUSER10,5,Standard,0
O0004935,20251109,C00355,P0057,S014,1,180,0.0047,180,180,110,70,Credit Card,NONE,3,Standard,0
O0004936,20251028,C00273,P0114,S023,2,490,0.0022,980,980,720,260,Debit Card,NONE,1,Express,0
O0004937,20251002,C00214,P0167,S006,1,4620,0.0901,4620,4620,3720,900,Cash,BANK10,3,Standard,0
O0004938,20251129,C00682,P0034,S001,3,290,0,870,870,540,330,Credit Card,NONE,5,Standard,0
O0004939,20251120,C00447,P0076,S002,2,160,0.1063,320,320,220,100,UPI,BANK10,1,Express,0
O0004940,20250320,C00363,P0048,S041,1,160,0.0824,160,160,130,30,Net Banking,BANK10,4,Standard,0
O0004941,20250809,C00763,P0034,S015,1,260,0.1164,260,260,180,80,Credit Card,BANK10,3,Standard,0
O0004942,20250422,C00637,P0036,S041,1,27000,0.0542,27000,27000,19310,7690,Net Banking,NONE,1,Express,0
